RPS19_UP	116	47	0.187	27	0.107	0.574	43.8750	76.3048	-
UHRF1_DOWN	3	0	0.000	0	0.000	-	0	0	-
ATP8B1_DOWN	7	19	0.075	3	0.012	0.158	4.0000	4.7539	-
EN1_DOWN	9	0	0.000	0	0.000	-	0	0	-
ZNF671_DOWN	386	125	0.496	85	0.337	0.680	29.4000	49.4767	-
NCAPG_UP	5	2	0.008	1	0.004	0.500	11.0000	41.5221	-
SYTL5_UP	3	0	0.000	0	0.000	-	0	0	-
TNFRSF14_UP	14	71	0.282	21	0.083	0.296	9.0000	16.6462	-
MCM5_UP	53	6	0.024	3	0.012	0.500	24.0000	42.4165	-
RAMP1_DOWN	2	1	0.004	0	0.000	0.000	0	0	-
IAPP_UP	6	1	0.004	0	0.000	0.000	0	0	-
CNGB3_UP	4	0	0.000	0	0.000	-	0	0	-
ODF1_DOWN	3	0	0.000	0	0.000	-	0	0	-
ZNF41_DOWN	386	42	0.167	34	0.135	0.810	70.6667	113.3409	-
CPSF1_UP	134	11	0.044	9	0.036	0.818	48.5000	70.4286	-
ANGPTL1_UP	2	17	0.067	1	0.004	0.059	9.0000	12.4211	-
TCEAL2_UP	1	2	0.008	0	0.000	0.000	0	0	-
OR10AG1_DOWN	4	0	0.000	0	0.000	-	0	0	-
ADRBK2_UP	74	0	0.000	0	0.000	-	0	0	-
ACE_DOWN	2	228	0.905	7	0.028	0.031	11.0000	29.8962	-
NDUFS2_UP	44	2	0.008	2	0.008	1.000	18.3333	27.5395	-
PSG2_UP	1	0	0.000	0	0.000	-	0	0	-
CPA6_UP	2	0	0.000	0	0.000	-	0	0	-
FZD2_DOWN	41	144	0.571	64	0.254	0.444	11.8750	28.4063	-
BRF1_UP	26	11	0.044	4	0.016	0.364	67.0000	117.2435	-
ITGB1_UP	233	0	0.000	0	0.000	-	0	0	-
HEXIM1_UP	3	0	0.000	0	0.000	-	0	0	-
MTDH_DOWN	3	5	0.020	1	0.004	0.200	13.0000	20.4658	-
ADAM2_UP	4	0	0.000	0	0.000	-	0	0	-
UBE2A_DOWN	7	1	0.004	0	0.000	0.000	0	0	-
SRP14_DOWN	24	0	0.000	0	0.000	-	0	0	-
CCNH_DOWN	115	8	0.032	8	0.032	1.000	6.7847	8.1997	-
DUSP14_DOWN	11	0	0.000	0	0.000	-	0	0	-
HCLS1_UP	57	61	0.242	29	0.115	0.475	17.0000	32.4201	-
ACTR1A_DOWN	116	0	0.000	0	0.000	-	0	0	-
USF1_UP	96	4	0.016	3	0.012	0.750	32.8571	67.5435	-
CNTFR_UP	20	2	0.008	0	0.000	0.000	0	0	-
TES_DOWN	2	80	0.317	6	0.024	0.075	16.0000	39.5749	-
FOXP4_UP	2	13	0.052	1	0.004	0.077	2.0000	1.2899	-
RPH3A_UP	13	0	0.000	0	0.000	-	0	0	-
GYPC_DOWN	3	16	0.063	3	0.012	0.188	116.0000	300.1263	-
ASCL2_DOWN	2	205	0.813	9	0.036	0.044	33.0000	52.4158	-
SOSTDC1_DOWN	10	235	0.933	46	0.183	0.196	7.0000	15.1015	-
HSPA5_UP	47	9	0.036	7	0.028	0.778	8.0000	10.6879	-
PAPSS2_UP	2	93	0.369	12	0.048	0.129	2.0000	4.1045	-
CRIP2_DOWN	2	156	0.619	19	0.075	0.122	5.0000	9.7528	-
PLK3_DOWN	20	53	0.210	12	0.048	0.226	2.7500	3.5854	-
ALAS2_UP	7	0	0.000	0	0.000	-	0	0	-
TRAF3IP3_UP	1	2	0.008	0	0.000	0.000	0	0	-
DTNA_DOWN	6	36	0.143	9	0.036	0.250	6.0000	16.6736	-
SEMG2_DOWN	2	252	1.000	9	0.036	0.036	5.0000	22.9928	-
RPS17_DOWN	113	0	0.000	0	0.000	-	0	0	-
POLR3B_DOWN	40	6	0.024	3	0.012	0.500	35.0000	66.4182	-
SAT2_DOWN	1	5	0.020	0	0.000	0.000	0	0	-
PIWIL1_DOWN	1	0	0.000	0	0.000	-	0	0	-
ZNF81_DOWN	386	84	0.333	58	0.230	0.690	52.7500	85.3191	-
SON_UP	11	2	0.008	1	0.004	0.500	3.0000	2.1135	-
SCGB2A2_UP	1	0	0.000	0	0.000	-	0	0	-
GPR45_UP	19	0	0.000	0	0.000	-	0	0	-
PCBD1_DOWN	2	2	0.008	0	0.000	0.000	0	0	-
RPS28_UP	113	10	0.040	6	0.024	0.600	51.6667	104.1056	-
CX3CR1_UP	2	0	0.000	0	0.000	-	0	0	-
ACTL7B_UP	4	0	0.000	0	0.000	-	0	0	-
MT1M_UP	4	67	0.266	0	0.000	0.000	0	0	-
VAPB_DOWN	1	0	0.000	0	0.000	-	0	0	-
SOX5_DOWN	4	0	0.000	0	0.000	-	0	0	-
SNRNP25_DOWN	9	0	0.000	0	0.000	-	0	0	-
CDK5R1_UP	26	0	0.000	0	0.000	-	0	0	-
SLCO1B1_DOWN	1	0	0.000	0	0.000	-	0	0	-
PCDHGB3_DOWN	105	0	0.000	0	0.000	-	0	0	-
TRIO_DOWN	29	31	0.123	11	0.044	0.355	48.0000	99.5640	-
ALK_UP	17	0	0.000	0	0.000	-	0	0	-
HP_DOWN	6	0	0.000	0	0.000	-	0	0	-
TYR_UP	6	0	0.000	0	0.000	-	0	0	-
DSC1_DOWN	4	0	0.000	0	0.000	-	0	0	-
STRAP_DOWN	18	2	0.008	0	0.000	0.000	0	0	-
DACH1_DOWN	4	4	0.016	2	0.008	0.500	3.5000	5.1755	-
MLLT6_DOWN	3	17	0.067	1	0.004	0.059	5.0000	7.6625	-
SYT5_DOWN	6	0	0.000	0	0.000	-	0	0	-
GLMN_UP	6	30	0.119	5	0.020	0.167	61.0000	135.1196	-
PHC3_UP	3	6	0.024	1	0.004	0.167	3.0000	4.6410	-
GABRA6_DOWN	13	0	0.000	0	0.000	-	0	0	-
